pulseheight,counts_ch_A,counts_ch_B
589.5650048875856,18,0
590.7869012707722,10,0
592.0087976539589,11,0
593.2306940371457,20,0
594.4525904203324,7,0
595.6744868035191,15,0
596.8963831867057,13,0
598.1182795698925,12,0
599.3401759530792,8,0
600.5620723362658,7,0
601.7839687194526,8,0
603.0058651026393,7,0
604.227761485826,15,0
605.4496578690128,17,0
606.6715542521995,9,0
607.8934506353861,16,0
609.1153470185728,11,0
610.3372434017596,12,0
611.5591397849462,12,0
612.7810361681329,5,0
614.0029325513196,9,0
615.2248289345064,6,0
616.4467253176931,8,0
617.6686217008798,10,0
618.8905180840665,12,0
620.1124144672532,13,0
621.3343108504399,5,0
622.5562072336265,9,0
623.7781036168133,8,0
625.0,10,0
626.2218963831867,5,0
627.4437927663735,12,0
628.6656891495602,16,0
629.8875855327468,18,0
631.1094819159335,13,0
632.3313782991203,9,0
633.5532746823069,16,0
634.7751710654936,12,0
635.9970674486804,11,0
637.2189638318671,5,0
638.4408602150538,9,0
639.6627565982405,17,0
640.8846529814272,29,0
642.1065493646139,40,0
643.3284457478006,39,0
644.5503421309872,36,0
645.772238514174,17,0
646.9941348973607,7,0
648.2160312805474,6,0
649.4379276637342,8,0
650.6598240469209,8,0
651.8817204301075,11,0
653.1036168132943,7,0
654.325513196481,12,0
655.5474095796676,14,0
656.7693059628543,9,0
657.9912023460411,9,0
659.2130987292278,10,0
660.4349951124145,7,0
661.6568914956011,6,0
662.8787878787879,12,0
664.1006842619746,4,0
665.3225806451613,5,0
666.544477028348,7,0
667.7663734115347,8,0
668.9882697947214,10,0
670.2101661779081,10,0
671.4320625610949,13,0
672.6539589442815,18,0
673.8758553274682,10,0
675.097751710655,10,0
676.3196480938417,5,0
677.5415444770283,9,0
678.763440860215,8,0
679.9853372434018,14,0
681.2072336265885,7,0
682.4291300097752,10,0
683.6510263929619,5,0
684.8729227761486,11,0
686.0948191593353,7,0
687.316715542522,6,0
688.5386119257087,10,0
689.7605083088954,3,0
690.9824046920821,9,0
692.2043010752689,8,0
693.4261974584556,9,0
694.6480938416422,9,0
695.8699902248289,5,0
697.0918866080157,5,0
698.3137829912024,12,0
699.535679374389,7,0
700.7575757575758,5,0
701.9794721407625,6,0
703.2013685239492,6,0
704.423264907136,12,0
705.6451612903226,6,0
706.8670576735093,7,0
708.088954056696,6,0
709.3108504398828,12,0
710.5327468230694,5,0
711.7546432062561,5,0
712.9765395894428,9,0
714.1984359726296,9,0
715.4203323558163,7,0
716.6422287390029,12,0
717.8641251221896,9,0
719.0860215053764,8,0
720.307917888563,3,0
721.5298142717497,13,0
722.7517106549365,10,0
723.9736070381232,9,0
725.1955034213099,11,0
726.4173998044967,7,0
727.6392961876833,5,0
728.86119257087,6,0
730.0830889540567,7,0
731.3049853372434,6,0
732.5268817204301,5,0
733.7487781036168,5,0
734.9706744868035,2,0
736.1925708699903,6,0
737.414467253177,11,0
738.6363636363636,6,0
739.8582600195504,6,0
741.0801564027371,7,0
742.3020527859237,5,0
743.5239491691104,5,0
744.7458455522972,11,0
745.9677419354839,6,0
747.1896383186706,4,0
748.4115347018574,9,0
749.633431085044,1,0
750.8553274682307,9,0
752.0772238514174,7,0
753.2991202346041,4,0
754.5210166177908,5,0
755.7429130009775,5,0
756.9648093841643,4,0
758.186705767351,8,0
759.4086021505377,10,0
760.6304985337243,6,0
761.8523949169111,10,0
763.0742913000978,13,0
764.2961876832844,10,0
765.5180840664711,11,0
766.7399804496579,12,0
767.9618768328446,11,0
769.1837732160313,9,0
770.405669599218,7,0
